frame,x,y
3268,1126.557,409.089
3268,1028.227,431.813
3268,1169.549,455.419
3268,1167.754,463.786
3268,1136.217,500.796
3268,1180.997,463.97
3268,1236.345,379.559
3268,1222.522,385.596
3268,1201.037,388.624
3269,1183.689,341.084
3269,1170.496,338.422
3269,1156.109,345.396
3269,1156.714,340.84
3269,1152.351,322.001
3269,1150.65,328.737
3269,1159.264,379.614
3269,1156.301,372.837
3270,1151.34,364.215
3270,1122.33,332.865
3270,1123.4,337.381
3270,1110.248,347.167
3270,1110.701,348.754
3270,1114.71,361.756
3270,1121.837,360.901
3270,1125.03,360.934
3271,1117.716,390.732
3271,1109.786,411.148
3271,1117.4,361.889
3271,1110.875,375.881
3271,1105.768,375.973
3271,1105.972,380.153
3271,1101.006,376.809
3271,1096.489,376.957
3271,1092.391,380.427
3272,1084.469,381.509
3272,1080.966,385.135
3272,1075.815,387.436
3272,1073.789,386.293
3272,1072.03,382.887
3272,1071.426,382.111
3272,1071.548,381.725
3272,1065.33,371.804
3273,1063.068,371.882
3273,1062.371,371.031
3273,1077.048,374.021
3273,1082.219,373.416
3273,1106.048,365.232
3273,1106.394,365.374
3273,1103.16,362.612
3273,1100.773,361.222
3274,1097.188,360.205
3274,1088.656,357.202
3274,1087.589,356.087
3274,1080.28,352.3
3274,1069.901,346.914
3274,1057.138,330.405
3274,1063.202,324.04
3274,1059.753,320.995
3274,1058.501,320.365
3275,1060.891,324.124
3275,1062.565,315.188
3275,1063.348,315.371
3275,1061.464,316.367
3275,1058.377,311.824
3275,1058.789,309.999
3275,1058.372,309.34
3275,1053.696,308.941
3276,1053.564,309.358
3276,1042.2,302.327
3276,1042.792,305.862
3276,1037.306,306.23
3276,1037.51,305.128
3276,1036.467,304.984
3276,1037.628,304.968
3276,1036.992,304.039
3277,1035.562,303.637
3277,1037.555,303.285
3277,1041.091,314.924
3277,1048.562,305.585
3277,1048.282,307.848
3277,1047.975,309.525
3277,1040.137,304.886
3277,1059.194,333.195
3277,1067.053,324.967
3278,1053.498,353.146
3278,1055.261,349.38
3278,1057.308,349.248
3278,1065.812,346.946
3278,1098.547,404.879
3278,1052.009,403.708
3278,1052.65,386.766
3278,1035.21,416.444
3279,1082.753,524.51
3279,955.468,485.23
3279,909.482,529.874
3279,907.181,504.976
3279,900.679,501.283
3279,943.347,501.498
3279,956.023,507.306
3279,1012.837,464.519
3280,882.328,543.755
3280,963.604,454.085
3280,972.319,452.525
3280,943.895,443.174
3280,991.535,438.662
3280,979.717,441.22
3280,990.782,452.585
3280,1017.283,416.442
3281,1061.544,390.636
3281,1076.157,420.635
3281,1075.797,401.067
3281,1084.958,382.755
3281,1086.538,386.579
3281,1079.174,383.83
3281,1083.343,373.63
3281,1082.845,370.247
3282,1078.477,352.231
3282,1076.45,351.121
3282,1056.104,365.225
3282,1055.563,359.545
3282,1053.415,350.166
3282,1046.473,345.732
3282,1044.351,336.194
3282,1048.664,341.481
3283,1038.898,337.939
3283,1035.392,340.637
3283,1035.131,373.257
3283,1034.906,351.02
3283,1041.025,330.175
3283,1047.967,291.262
3283,1053.04,278.441
3283,1055.02,281.702
3283,1060.415,286.88
3284,1061.286,291.492
3284,1070.342,295.573
3284,1073.662,300.327
3284,1072.364,301.895
3284,1067.847,300.371
3284,1063.41,290.69
3284,1061.109,283.333
3284,1057.525,270.374
3285,1057.369,266.707
3285,1058.921,269.155
3285,1057.511,275.711
3285,1057.612,278.91
3285,1060.123,276.047
3285,1060.698,279.479
3285,1061.501,280.084
3285,1063.061,280.608
3286,1063.779,280.629
3286,1065.394,276.444
3286,1074.844,268.401
3286,1076.054,273.281
3286,1076.041,273.554
3286,1075.55,273.29
3286,1076.034,271.761
3286,1075.373,269.972
3286,1065.725,267.362
3287,1057.223,284.781
3287,1056.8,288.529
3287,1059.899,289.433
3287,1061.177,285.298
3287,1061.7,281.701
3287,1062.553,279.947
3287,1063.935,283.739
3287,1063.866,281.03
3288,1065.787,283.32
3288,1069.057,275.837
3288,1080.432,270.465
3288,1108.002,269.784
3288,1116.649,266.129
3288,1113.733,268.826
3288,1113.824,270.79
3288,1114.755,271.467
3289,1113.284,277.401
3289,1118.811,276.349
3289,1120.286,279.095
3289,1116.183,285.306
3289,1120.391,274.813
3289,1121.232,277.324
3289,1120.261,289.336
3289,1117.438,287.933
3289,1114.949,301.267
3290,1116.249,298.769
3290,1116.132,276.386
3290,1134.239,246.783
3290,1151.172,260.324
3290,1147.471,259.361
3290,1145.776,264.422
3290,1147.172,266.834
3290,1146.357,267.01
3291,1143.805,317.171
3291,1146.777,302.515
3291,1135.574,282.659
3291,1141.999,299.434
3291,1159.75,326.455
3291,1158.795,318.628
3291,1155.786,317.179
3291,1162.568,314.882
3292,1131.075,328.62
3292,1109.856,322.869
3292,1148.192,330.179
3292,1146.422,327.502
3292,1181.477,300.538
3292,1158.079,293.279
3292,1147.036,291.547
3292,1146.121,294.883
3292,1144.369,302.723
3293,1148.039,309.406
3293,1148.814,302.28
3293,1147.341,293.398
3293,1141.271,294.215
3293,1137.429,291.334
3293,1133.927,295.002
3293,1130.4,289.685
3293,1128.544,289.688
3294,1127.766,293.032
3294,1125.646,295.163
3294,1118.553,295.927
3294,1106.329,312.373
3294,1106.032,306.412
3294,1069.761,293.932
3294,1012.648,348.617
3294,982.365,326.218
3295,990.744,293.756
3295,947.503,320.504
3295,928.474,284.921
3295,937.815,299.997
3295,941.078,300.765
3295,929.106,324.932
3295,923.017,317.453
3295,931.963,302.627
3295,918.468,310.962
3296,917.013,305.038
3296,867.615,331.283
3296,874.58,326.878
3296,879.548,315.876
3296,873.186,324.59
3296,875.138,325.142
3296,877.359,324.422
3296,882.394,318.089
3297,889.518,319.385
3297,912.483,289.616
3297,911.312,299.624
3297,904.954,308.962
3297,906.926,317.667
3297,909.3,298.501
3297,916.501,313.794
3297,948.32,315.738
3298,940.822,308.914
3298,938.18,305.419
3298,940.116,302.032
3298,989.144,315.572
3298,945.272,285.957
3298,1025.419,266.671
3298,926.144,264.019
3298,1042.579,293.605
3298,1019.523,290.897
3299,1067.311,275.798
3299,1054.022,284.037
3299,1082.54,304.42
3299,1129.49,320.294
3299,1137.353,308.745
3299,1115.651,297.898
3299,1113.463,295.924
3299,1112.531,297.906
3300,1103.915,293.269
3300,1103.589,291.937
3300,1101.939,287.541
3300,1107.646,284.365
3300,1110.286,286.524
3300,1117.336,297.317
3300,1141.597,293.41
3300,1094.969,300.186
3301,1094.685,297.398
3301,1094.464,296.843
3301,1095.135,297.076
3301,1096.81,297.295
3301,1104.383,302.495
3301,1131.918,316.723
3301,1142.927,314.719
3301,1191.661,342.859
3302,1196.505,342.249
3302,1182.776,331.591
3302,1206.074,347.994
3302,1179.177,339.599
3302,1123.349,327.07
3302,1148.443,317.971
3302,1133.134,329.649
3302,1073.36,307.07
3302,1061.03,302.912
3303,1134.178,315.868
3303,1175.942,361.519
3303,946.846,398.739
3303,849.243,440.284
3303,879.396,442.512
3303,895.704,480.33
3303,980.238,529.915
3303,1083.881,612.037
3304,1087.044,625.104
3304,1071.53,580.042
3304,1076.796,568.209
3304,1093.406,644.216
3304,996.17,535.613
3304,1009.088,545.611
3304,901.176,475.925
3304,998.282,460.241
3305,925.678,467.41
3305,948.137,427.268
3305,937.568,427.784
3305,1015.076,437.223
3305,998.957,425.383
3305,920.177,384.346
3305,968.033,364.495
3305,1012.295,373.416
3305,994.196,329.504
3306,996.498,337.528
3306,995.49,339.549
3306,1024.014,366.34
3306,1016.762,407.963
3306,1010.039,412.145
3306,1009.745,414.857
3306,995.58,412.006
3306,975.968,356.137
3307,975.569,367.462
3307,975.219,372.172
3307,974.57,377.858
3307,965.365,355.488
3307,951.055,369.182
3307,944.92,373.927
3307,954.09,325.506
3307,956.707,330.517
3308,964.749,334.299
3308,966.877,345.614
3308,964.135,348.217
3308,960.156,345.257
3308,961.284,345.012
3308,963.153,346.686
3308,971.456,350.232
3308,993.976,337.478
3308,979.34,320.302
3309,980.812,321.856
3309,975.94,330.415
3309,981.394,339.065
3309,980.82,339.684
3309,981.964,352.377
3309,985.613,354.414
3309,984.759,352.631
3309,987.004,353.341
3310,1008.669,347.344
3310,1011.187,322.909
3310,1010.322,325.257
3310,1015.452,311.116
3310,1014.911,309.587
3310,1018.783,304.841
3310,1016.802,302.748
3310,1015.815,303.251
3311,1015.834,302.32
3311,1017.484,298.0
3311,1023.053,295.258
3311,1024.053,298.428
3311,1022.389,300.24
3311,1028.977,312.024
3311,1028.995,310.181
3311,1028.268,308.699
3311,1025.27,303.285
3312,1023.707,298.615
3312,1022.493,294.223
3312,1022.175,284.482
3312,1027.355,291.493
3312,1029.245,290.581
3312,1029.144,288.035
3312,1028.426,285.747
3312,1026.514,284.945
3313,1026.808,291.788
3313,1018.029,295.588
3313,1018.717,296.003
3313,1017.317,291.611
3313,1019.458,286.887
3313,1021.277,282.063
3313,1021.699,277.174
3313,1022.16,276.212
3314,1023.399,275.442
3314,1023.893,275.637
3314,1027.702,274.394
3314,1027.998,273.491
3314,1026.907,272.649
3314,1027.838,272.797
3314,1029.221,272.932
3314,1030.455,270.791
3314,1034.315,268.719
3315,1036.262,272.079
3315,1038.755,270.522
3315,1039.272,273.305
3315,1039.364,275.236
3315,1040.516,278.482
3315,1040.729,278.925
3315,1041.212,281.852
3315,1044.325,288.127
3316,1047.222,288.821
3316,1047.484,290.212
3316,1049.233,284.754
3316,1050.414,281.58
3316,1054.582,283.699
3316,1053.681,282.182
3316,1053.135,283.46
3316,1057.628,295.259
3317,1056.081,297.394
3317,1058.51,299.755
3317,1059.368,300.558
3317,1060.153,301.545
3317,1060.599,301.883
3317,1061.038,301.531
3317,1060.24,301.435
3317,1061.083,301.823
3317,1062.66,303.815
3318,1059.5,304.766
3318,1055.148,303.132
3318,1053.883,303.819
3318,1051.662,305.26
3318,1048.096,304.322
3318,1049.311,304.284
3318,1046.985,307.375
3318,1046.572,310.113
3319,1048.727,311.893
3319,1054.887,317.018
3319,1070.645,324.57
3319,1077.828,363.906
3319,1050.252,397.302
3319,1053.382,425.073
3319,1072.01,414.175
3319,1070.703,411.244
3320,1068.38,411.449
3320,1066.911,412.415
3320,1066.648,414.731
3320,1066.462,414.342
3320,1067.222,417.782
3320,1069.523,419.457
3320,1059.007,431.568
3320,1065.504,442.604
3320,1067.916,443.536
3321,1067.97,443.332
3321,1068.261,442.206
3321,1068.801,442.227
3321,1067.804,441.519
3321,1069.44,440.446
3321,1071.839,440.982
3321,1073.71,440.61
3321,1072.111,442.113
3322,1071.313,441.157
3322,1070.651,442.214
3322,1071.409,441.573
3322,1070.223,444.307
3322,1070.117,445.202
3322,1073.602,445.529
3322,1073.811,447.203
3322,1070.68,452.832
3323,1071.777,454.354
3323,1072.69,456.937
3323,1076.888,455.781
3323,1077.4,456.636
3323,1081.258,468.938
3323,1081.182,469.657
3323,1083.559,470.197
3323,1088.465,472.617
3323,1092.817,472.835
3324,1097.905,475.29
3324,1097.35,479.045
3324,1096.021,478.893
3324,1086.912,483.865
3324,1067.514,486.391
3324,1000.846,469.51
3324,986.505,446.983
3324,958.332,455.944
3325,901.373,463.166
3325,872.297,456.048
3325,805.521,476.773
3325,787.956,475.075
3325,764.24,465.032
3325,729.821,455.859
3325,681.749,473.549
3325,631.581,527.083
3326,608.347,535.841
3326,587.537,543.067
3326,618.91,590.958
3326,546.237,559.108
3326,552.678,565.922
3326,528.297,571.683
3326,527.651,566.732
3326,508.438,576.805
3326,492.592,557.322
3327,488.303,553.061
3327,470.945,520.332
3327,442.156,513.122
3327,452.777,528.564
3327,463.85,503.373
3327,467.224,507.909
3327,464.799,510.629
3327,483.383,479.914
3328,498.198,511.096
3328,494.34,489.252
3328,509.923,464.773
3328,513.849,461.592
3328,516.863,455.845
3328,502.054,451.02
3328,491.067,435.374
3328,494.465,440.224
3329,489.22,458.062
3329,487.279,408.898
3329,517.465,440.898
3329,505.154,469.25
3329,498.939,479.144
3329,544.413,523.912
3329,530.684,515.23
3329,527.012,511.926
3329,513.658,541.294
3330,500.283,557.393
3330,474.383,573.406
3330,480.468,569.271
3330,479.193,555.672
3330,508.169,495.654
3330,468.638,493.558
3330,423.827,544.767
3330,416.181,510.263
3331,413.477,578.642
3331,409.799,614.14
3331,413.163,607.269
3331,364.55,659.56
3331,363.448,662.026
3331,363.944,646.909
3331,359.577,633.878
3331,362.481,582.181
3332,359.492,591.169
3332,355.18,594.798
3332,366.918,596.493
3332,398.846,587.095
3332,394.487,584.769
3332,398.984,563.669
3332,426.399,576.542
3332,434.852,583.903
3332,431.133,583.912
3333,424.705,593.656
3333,424.213,613.293
3333,412.572,616.746
3333,417.581,595.08
3333,417.79,585.686
3333,430.221,563.818
3333,429.906,564.335
3333,440.614,566.799
3334,443.852,567.097
3334,447.824,567.859
3334,461.687,546.115
3334,461.085,549.254
3334,456.454,555.248
3334,443.78,580.994
3334,445.484,575.836
3334,445.475,572.201
3335,433.778,549.743
3335,430.431,620.659
3335,414.041,616.398
3335,417.4,670.438
3335,405.799,692.885
3335,471.283,660.135
3335,506.187,553.452
3335,498.231,540.372
3335,500.24,568.077
3336,522.766,573.859
3336,603.323,644.865
3336,559.128,668.069
3336,530.232,684.855
3336,539.992,644.812
3336,526.446,558.552
3336,455.42,537.117
3336,518.628,566.749
3337,500.311,553.438
3337,483.588,582.051
3337,433.772,536.275
3337,441.693,572.527
3337,374.823,542.414
3337,342.64,558.426
3337,339.645,625.41
3337,352.948,627.294
3338,379.736,660.354
3338,379.146,646.186
3338,395.167,618.976
3338,380.947,605.732
3338,382.149,597.397
3338,382.871,562.281
3338,368.103,566.979
3338,379.367,563.944
3338,392.497,569.27
3339,388.847,568.482
3339,392.19,552.067
3339,392.573,552.222
3339,399.492,556.817
3339,393.063,557.862
3339,384.169,589.499
3339,390.295,589.806
3339,399.845,583.003
3340,414.671,569.77
3340,397.905,559.153
3340,399.498,554.036
3340,381.613,559.021
3340,390.868,570.399
3340,413.78,586.968
3340,389.399,577.985
3340,367.609,517.983
3341,346.607,553.374
3341,341.4,545.152
3341,332.164,540.633
3341,366.039,558.037
3341,373.748,549.631
3341,361.596,542.977
3341,357.316,537.476
3341,360.438,522.486
3341,359.424,524.212
3342,354.033,541.356
3342,352.914,549.454
3342,360.995,552.679
3342,379.49,536.703
3342,379.806,544.171
3342,377.029,549.128
3342,363.24,559.135
3342,361.236,561.859
3343,361.671,560.685
3343,378.27,578.998
3343,380.545,571.295
3343,374.647,560.107
3343,375.368,547.215
3343,372.779,540.051
3343,363.077,525.227
3343,386.224,506.708
3344,403.956,509.535
3344,403.73,508.693
3344,395.285,509.395
3344,379.492,498.058
3344,379.384,483.437
3344,378.734,487.198
3344,388.068,511.236
3344,384.335,521.575
3344,384.268,519.918
3345,384.059,518.385
3345,376.264,516.529
3345,398.54,512.593
3345,390.56,504.558
3345,404.521,504.334
3345,401.317,505.57
3345,400.59,501.687
3345,399.089,504.064
3346,398.897,507.924
3346,399.167,508.458
3346,400.688,509.636
3346,405.086,513.308
3346,427.499,500.966
3346,424.141,503.625
3346,418.541,507.459
3346,419.424,508.595
3347,409.083,503.425
3347,404.885,511.169
3347,404.314,508.471
3347,403.508,509.387
3347,387.587,507.01
3347,385.729,531.726
3347,394.352,515.027
3347,393.404,514.795
3348,360.585,518.457
3348,415.261,519.394
3348,349.065,552.61
3348,340.789,571.093
3348,384.259,550.728
3348,385.072,557.579
3348,372.344,556.559
3348,340.987,525.091
3348,345.976,528.086
3349,387.828,527.574
3349,437.23,472.257
3349,491.277,501.475
3349,517.645,500.676
3349,586.658,422.007
3349,638.924,479.388
3349,683.847,430.73
3349,721.955,454.663
3350,754.231,457.241
3350,780.02,460.0
3350,793.389,465.338
3350,793.044,468.772
3350,801.129,445.492
3350,798.277,446.283
3350,785.551,443.032
3350,752.178,438.052
3351,752.904,435.323
3351,751.401,437.801
3351,751.342,439.278
3351,744.09,450.953
3351,745.7,452.195
3351,745.273,453.182
3351,748.063,452.413
3351,748.854,460.729
3351,752.722,455.683
3352,759.081,460.969
3352,758.685,459.421
3352,760.564,457.264
3352,768.811,459.727
3352,768.37,459.132
3352,768.576,460.226
3352,767.05,459.745
3352,766.466,458.293
3353,759.879,465.801
3353,758.148,466.868
3353,757.009,466.304
3353,756.626,467.097
3353,756.15,468.207
3353,755.98,470.74
3353,756.256,472.557
3353,755.75,473.74
3354,753.058,477.151
3354,750.635,478.15
3354,748.567,470.99
3354,747.69,471.942
3354,748.326,470.146
3354,746.966,471.841
3354,745.835,472.943
3354,745.509,471.827
3354,743.693,472.747
3355,744.177,473.004
3355,741.125,476.303
3355,738.731,477.023
3355,740.087,475.856
3355,738.571,475.017
3355,736.052,474.174
3355,734.719,474.711
3355,735.202,476.477
3356,735.896,476.032
3356,735.95,478.118
3356,736.339,481.513
3356,735.887,482.51
3356,735.537,482.888
3356,734.656,480.992
3356,732.28,489.76
3356,731.141,487.183
3357,731.081,481.828
3357,730.154,481.487
3357,730.111,472.832
3357,731.6,470.623
3357,733.234,472.928
3357,769.7,477.557
3357,791.365,426.032
3357,819.59,490.671
3357,811.66,486.413
3358,812.125,495.597
3358,814.67,497.818
3358,814.611,491.97
3358,821.122,480.457
3358,821.508,480.357
3358,825.096,475.575
3358,825.818,476.315
3358,827.307,475.444
3359,828.227,474.314
3359,830.171,476.049
3359,829.055,477.515
3359,824.016,481.716
3359,825.903,480.039
3359,826.632,478.484
3359,827.518,480.335
3359,824.507,483.85
3360,822.843,482.591
3360,822.791,480.137
3360,821.303,477.42
3360,820.484,476.157
3360,819.357,475.704
3360,819.456,475.934
3360,817.354,474.204
3360,818.151,473.332
3360,815.233,476.405
3361,812.934,473.228
3361,802.344,473.653
3361,804.008,471.001
3361,804.998,470.823
3361,807.334,469.799
3361,809.452,469.429
3361,813.159,468.075
3361,813.179,468.245
3362,815.298,468.316
3362,818.16,469.913
3362,823.608,466.325
3362,829.171,464.626
3362,832.019,463.643
3362,829.66,456.525
3362,829.439,452.654
3362,827.799,448.08
3363,825.667,452.542
3363,825.452,454.724
3363,827.04,454.349
3363,827.854,452.595
3363,826.685,444.99
3363,828.636,431.585
3363,825.908,429.784
3363,825.798,428.945
3363,825.409,426.365
3364,822.062,423.137
3364,819.624,413.94
3364,809.156,411.048
3364,812.652,411.411
3364,809.339,415.446
3364,804.114,416.11
3364,803.037,408.697
3364,792.53,421.697
3365,785.104,415.681
3365,785.48,416.746
3365,786.599,415.866
3365,789.297,420.301
3365,790.307,420.575
3365,788.817,411.345
3365,788.29,415.76
3365,779.362,419.118
3366,775.615,419.756
3366,769.053,414.268
3366,766.786,414.869
3366,769.424,417.234
3366,763.283,423.089
3366,763.258,420.892
3366,805.091,436.458
3366,867.749,450.554
3366,865.79,466.287
3367,946.483,437.502
3367,965.964,433.463
3367,982.037,425.363
3367,986.758,421.087
3367,992.358,413.743
3367,992.103,407.526
3367,991.055,410.494
3367,989.727,413.25
3368,987.186,412.787
3368,987.292,417.404
3368,991.208,418.554
3368,989.763,418.424
3368,988.765,419.604
3368,990.184,426.757
3368,990.13,425.999
3368,992.991,429.451
3369,992.892,428.467
3369,993.359,426.061
3369,992.49,423.851
3369,990.876,421.857
3369,992.007,425.842
3369,992.611,424.068
3369,987.786,424.499
3369,986.469,424.966
3369,985.44,423.897
3370,981.835,430.314
3370,981.522,430.137
3370,976.572,429.569
3370,974.647,429.295
3370,967.731,433.511
3370,964.51,436.517
3370,963.142,441.793
3370,957.114,458.528
3371,956.428,456.164
3371,955.055,457.342
3371,950.671,458.062
3371,953.088,458.56
3371,952.642,454.755
3371,952.268,451.057
3371,957.258,451.465
3371,1007.787,416.638
3372,1027.761,427.309
3372,1084.827,433.655
3372,1128.686,378.07
3372,1160.369,363.816
3372,1207.27,392.237
3372,1203.757,414.562
3372,1256.806,395.43
3372,1257.805,377.606
3372,1283.893,390.839
3373,1311.605,396.827
3373,1349.965,423.112
3373,1381.966,401.077
3373,1376.903,397.006
3373,1388.824,401.295
3373,1409.757,372.761
3373,1418.915,382.182
3373,1419.498,386.156
3374,1412.361,397.979
3374,1396.682,415.945
3374,1394.219,413.885
3374,1385.512,401.498
3374,1380.472,424.414
3374,1385.513,406.903
3374,1385.017,403.698
3374,1376.374,400.034
3375,1368.798,415.209
3375,1368.737,418.209
3375,1367.179,416.928
3375,1366.035,409.02
3375,1366.44,406.59
3375,1366.949,410.947
3375,1371.427,417.284
3375,1370.097,418.951
3375,1367.359,416.583
3376,1357.579,419.983
3376,1355.668,419.91
3376,1354.544,423.347
3376,1351.079,425.878
3376,1351.148,426.304
3376,1349.515,425.011
3376,1335.854,425.926
3376,1322.718,417.199
3377,1305.198,406.504
3377,1298.619,418.506
3377,1295.695,416.898
3377,1295.336,418.712
3377,1295.509,417.587
3377,1295.775,418.515
3377,1294.22,420.959
3377,1291.01,422.639
3378,1283.498,426.889
3378,1283.941,425.768
3378,1272.307,427.994
3378,1286.047,428.066
3378,1280.552,428.026
3378,1276.92,419.322
3378,1276.861,420.484
3378,1269.03,456.123
3378,1269.316,434.608
3379,1269.744,429.832
3379,1270.754,427.772
3379,1254.061,414.516
3379,1245.945,403.973
3379,1244.355,404.892
3379,1241.795,404.779
3379,1236.947,409.131
3379,1238.331,413.625
3380,1237.962,416.949
3380,1239.68,428.426
3380,1242.716,434.686
3380,1242.811,435.988
3380,1242.924,435.559
3380,1240.387,434.615
3380,1240.921,433.683
3380,1239.493,441.658
3381,1239.1,438.831
3381,1239.766,438.736
3381,1242.216,433.625
3381,1237.304,434.63
3381,1230.008,426.904
3381,1223.548,424.08
3381,1216.875,418.798
3381,1215.047,415.497
3381,1214.53,414.904
3382,1217.628,408.971
3382,1219.152,398.599
3382,1219.488,398.533
3382,1218.776,398.689
3382,1219.982,407.113
3382,1213.265,409.903
3382,1215.624,420.058
3382,1215.775,419.367
3383,1215.912,422.165
3383,1216.751,428.847
3383,1217.699,428.94
3383,1217.791,429.442
3383,1218.454,431.827
3383,1217.684,434.134
3383,1215.671,433.503
3383,1216.545,436.664
3384,1216.464,436.848
3384,1216.563,434.463
3384,1218.604,432.95
3384,1220.446,430.527
3384,1227.303,438.545
3384,1227.169,435.444
3384,1227.553,433.329
3384,1227.607,436.165
3384,1226.774,435.763
3385,1230.279,435.819
3385,1231.028,444.021
3385,1231.082,447.307
3385,1230.842,448.683
3385,1229.583,447.575
3385,1229.537,444.416
3385,1229.836,444.814
3385,1227.926,441.668
3386,1232.647,442.092
3386,1232.017,441.788
3386,1233.163,442.61
3386,1231.621,442.495
3386,1229.909,442.92
3386,1210.742,453.388
3386,1162.625,459.595
3386,1127.195,420.293
3387,1076.926,431.859
3387,1054.079,473.372
3387,1003.182,478.785
3387,963.215,475.721
3387,941.59,478.505
3387,917.034,499.849
3387,897.127,507.983
3387,875.684,505.006
3387,871.935,497.16
3388,871.293,513.349
3388,874.274,510.942
3388,876.945,513.677
3388,876.936,515.693
3388,879.234,514.369
3388,883.516,511.087
3388,885.164,513.85
3388,883.737,512.48
3389,875.168,512.413
3389,871.163,516.736
3389,865.945,522.501
3389,865.11,519.807
3389,865.94,520.478
3389,869.06,516.919
3389,872.777,517.9
3389,876.281,521.205
3390,879.874,523.898
3390,882.299,526.878
3390,880.102,529.955
3390,879.78,527.711
3390,877.032,527.27
3390,874.993,524.95
3390,873.51,524.856
3390,871.515,523.948
3391,870.301,524.143
3391,867.463,524.469
3391,866.526,528.152
3391,865.887,526.29
3391,867.317,527.467
3391,865.166,525.029
3391,863.494,525.688
3391,832.218,519.122
3391,822.839,522.737
3392,770.302,534.066
3392,773.846,557.701
3392,759.156,592.256
3392,724.269,570.13
3392,701.347,564.756
3392,698.397,547.323
3392,694.445,553.024
3392,694.93,555.624
3393,693.87,550.799
3393,695.823,553.789
3393,698.887,565.376
3393,700.027,567.201
3393,700.728,567.226
3393,700.96,569.141
3393,697.994,572.191
3393,693.975,570.634
3394,696.15,562.946
3394,695.611,557.382
3394,695.276,557.315
3394,696.967,559.374
3394,695.342,554.61
3394,697.29,550.7
3394,696.732,550.179
3394,698.323,549.091
3394,700.987,548.219
3395,703.003,547.048
3395,706.723,549.357
3395,706.498,550.296
3395,703.453,551.175
3395,703.511,550.592
3395,704.338,550.423
3395,707.413,548.413
3395,707.606,546.711
3396,706.566,546.135
3396,706.343,544.683
3396,707.92,543.852
3396,707.548,544.205
3396,707.371,544.381
3396,707.76,544.157
3396,707.616,542.999
3396,710.292,539.993
3397,710.546,540.594
3397,713.424,541.673
3397,712.014,539.31
3397,714.898,537.293
3397,714.662,532.938
3397,715.491,535.513
3397,718.78,538.741
3397,719.844,539.086
3397,718.467,546.408
3398,717.264,541.883
3398,716.706,545.977
3398,718.846,544.616
3398,717.732,543.228
3398,719.012,544.381
3398,721.515,545.291
3398,729.384,545.109
3398,755.235,553.777
3399,788.011,536.906
3399,829.88,537.129
3399,873.136,496.155
3399,927.149,496.012
3399,972.297,501.208
3399,1014.358,471.337
3399,1053.692,462.509
3399,1121.389,468.252
3400,1144.968,432.506
3400,1182.202,453.252
3400,1228.599,460.986
3400,1219.596,438.916
3400,1228.43,452.947
3400,1230.294,455.453
3400,1243.677,457.736
3400,1242.313,454.289
3400,1239.101,454.055
3401,1236.368,459.053
3401,1226.5,471.458
3401,1220.444,476.921
3401,1222.583,473.364
3401,1222.386,473.067
3401,1216.642,477.528
3401,1211.831,477.017
3401,1209.188,476.498
3402,1203.091,476.397
3402,1199.924,479.03
3402,1198.793,481.078
3402,1196.44,484.747
3402,1194.65,486.046
3402,1193.518,486.83
3402,1188.858,480.304
3402,1183.897,475.786
3403,1180.594,473.004
3403,1179.727,473.174
3403,1178.735,473.017
3403,1176.519,463.857
3403,1177.113,445.486
3403,1178.245,448.119
3403,1176.722,446.842
3403,1178.281,447.662
3403,1177.706,448.285
3404,1178.03,435.065
3404,1176.517,431.432
3404,1175.724,426.613
3404,1176.58,426.749
3404,1177.06,424.189
3404,1174.68,423.35
3404,1174.749,422.022
3404,1178.071,421.293
3405,1179.69,430.22
3405,1197.298,463.789
3405,1235.495,438.626
3405,1245.631,434.592
3405,1241.477,434.084
3405,1240.178,433.949
3405,1237.397,437.082
3405,1240.549,428.636
3406,1241.085,429.723
3406,1240.536,428.952
3406,1239.448,431.747
3406,1239.695,432.25
3406,1238.362,430.924
3406,1238.763,431.516
3406,1231.346,432.078
3406,1226.206,412.641
3406,1224.47,403.924
3407,1224.324,402.888
3407,1222.625,400.064
3407,1222.845,401.221
3407,1228.114,405.556
3407,1227.797,403.739
3407,1225.659,405.226
3407,1223.927,404.409
3407,1228.136,401.149
3408,1228.179,400.233
3408,1230.372,388.01
3408,1230.037,388.97
3408,1229.98,394.18
3408,1227.197,396.839
3408,1224.024,400.121
3408,1227.811,394.471
3408,1226.593,396.165
3409,1221.506,398.291
3409,1219.696,398.224
3409,1220.426,398.906
3409,1218.562,404.619
3409,1219.226,407.511
3409,1219.343,408.26
3409,1220.514,400.25
3409,1222.686,403.387
3409,1220.746,407.591
3410,1221.578,408.274
3410,1220.346,404.815
3410,1221.493,400.582
3410,1216.049,403.385
3410,1218.298,406.952
3410,1222.2,407.584
3410,1224.707,398.649
3410,1224.756,404.494
3411,1222.619,396.37
3411,1217.379,399.273
3411,1214.927,391.287
3411,1214.257,397.015
3411,1214.484,397.67
3411,1214.349,396.177
3411,1212.666,403.09
3411,1212.572,401.159
3412,1213.651,403.62
3412,1213.059,402.559
3412,1214.942,403.991
3412,1214.622,403.133
3412,1213.582,402.827
3412,1213.602,402.977
3412,1213.953,400.87
3412,1215.301,402.105
3412,1214.364,400.729
3413,1216.939,399.583
3413,1214.618,401.098
3413,1215.885,403.064
3413,1215.338,402.846
3413,1217.431,408.86
3413,1218.714,395.015
3413,1217.21,396.321
